longitude,latitude,ESU,season
26.79125,-30.457917,Eastern,non-breeding
24.79125,-26.874583,Eastern,non-breeding
27.207917,-27.79125,Eastern,non-breeding
28.457917,-25.374583,Eastern,non-breeding
26.957917,-28.124583,Eastern,non-breeding
28.874583,-25.957917,Eastern,non-breeding
26.624583,-27.79125,Eastern,non-breeding
27.374583,-26.207917,Eastern,non-breeding
26.624583,-27.874583,Eastern,non-breeding
28.457917,-25.457917,Eastern,non-breeding
24.124583,-29.874583,Eastern,non-breeding
26.624583,-27.207917,Eastern,non-breeding
24.29125,-29.874583,Eastern,non-breeding
29.29125,-28.29125,Eastern,non-breeding
31.207917,-22.707917,Eastern,non-breeding
28.624583,-24.874583,Eastern,non-breeding
25.707917,-30.124583,Eastern,non-breeding
23.79125,-32.707917,Eastern,non-breeding
24.874583,-29.624583,Eastern,non-breeding
24.957917,-29.457917,Eastern,non-breeding
18.957917,-33.54125,Eastern,non-breeding
25.04125,-29.457917,Eastern,non-breeding
30.124583,-27.124583,Eastern,non-breeding
19.04125,-33.374583,Eastern,non-breeding
25.624583,-26.624583,Eastern,non-breeding
25.374583,-29.124583,Eastern,non-breeding
22.124583,-30.874583,Eastern,non-breeding
22.124583,-31.04125,Eastern,non-breeding
24.54125,-32.29125,Eastern,non-breeding
31.957917,-24.957917,Eastern,non-breeding
26.707917,-30.29125,Eastern,non-breeding
25.79125,-30.04125,Eastern,non-breeding
25.79125,-33.124583,Eastern,non-breeding
27.457917,-26.874583,Eastern,non-breeding
23.457917,-30.54125,Eastern,non-breeding
24.457917,-30.707917,Eastern,non-breeding
26.707917,-27.207917,Eastern,non-breeding
26.29125,-29.957917,Eastern,non-breeding
26.207917,-29.957917,Eastern,non-breeding
26.124583,-29.874583,Eastern,non-breeding
26.29125,-29.874583,Eastern,non-breeding
26.374583,-29.874583,Eastern,non-breeding
26.04125,-29.79125,Eastern,non-breeding
26.04125,-29.874583,Eastern,non-breeding
26.124583,-28.29125,Eastern,non-breeding
21.29125,-33.457917,Eastern,non-breeding
20.624583,-33.04125,Eastern,non-breeding
20.624583,-33.207917,Eastern,non-breeding
20.54125,-32.957917,Eastern,non-breeding
20.624583,-32.374583,Eastern,non-breeding
20.207917,-32.457917,Eastern,non-breeding
24.54125,-28.624583,Eastern,non-breeding
23.79125,-32.374583,Eastern,non-breeding
25.29125,-26.54125,Eastern,non-breeding
25.54125,-26.29125,Eastern,non-breeding
26.207917,-28.457917,Eastern,non-breeding
26.29125,-29.124583,Eastern,non-breeding
26.207917,-28.374583,Eastern,non-breeding
25.624583,-29.124583,Eastern,non-breeding
26.707917,-29.207917,Eastern,non-breeding
26.124583,-29.374583,Eastern,non-breeding
25.54125,-29.207917,Eastern,non-breeding
25.29125,-29.54125,Eastern,non-breeding
25.54125,-26.457917,Eastern,non-breeding
25.374583,-26.624583,Eastern,non-breeding
25.707917,-26.29125,Eastern,non-breeding
25.207917,-26.457917,Eastern,non-breeding
25.707917,-26.457917,Eastern,non-breeding
25.457917,-26.29125,Eastern,non-breeding
25.79125,-26.29125,Eastern,non-breeding
25.54125,-26.374583,Eastern,non-breeding
25.624583,-26.207917,Eastern,non-breeding
26.54125,-25.957917,Eastern,non-breeding
23.124583,-31.54125,Eastern,non-breeding
31.207917,-22.374583,Eastern,non-breeding
25.874583,-31.29125,Eastern,non-breeding
24.874583,-30.707917,Eastern,non-breeding
24.79125,-30.707917,Eastern,non-breeding
25.04125,-30.707917,Eastern,non-breeding
26.79125,-30.79125,Eastern,non-breeding
26.124583,-28.457917,Eastern,non-breeding
20.29125,-25.957917,Eastern,non-breeding
25.457917,-29.54125,Eastern,non-breeding
22.124583,-30.957917,Eastern,non-breeding
24.124583,-29.624583,Eastern,non-breeding
25.54125,-29.124583,Eastern,non-breeding
25.04125,-29.374583,Eastern,non-breeding
26.624583,-26.957917,Eastern,non-breeding
25.04125,-30.79125,Eastern,non-breeding
23.874583,-32.54125,Eastern,non-breeding
25.79125,-28.54125,Eastern,non-breeding
25.374583,-29.79125,Eastern,non-breeding
26.79125,-26.29125,Eastern,non-breeding
26.374583,-29.957917,Eastern,non-breeding
25.457917,-26.124583,Eastern,non-breeding
25.874583,-26.124583,Eastern,non-breeding
25.124583,-26.207917,Eastern,non-breeding
25.124583,-26.29125,Eastern,non-breeding
25.04125,-26.29125,Eastern,non-breeding
25.207917,-26.207917,Eastern,non-breeding
25.457917,-25.957917,Eastern,non-breeding
25.624583,-26.374583,Eastern,non-breeding
25.624583,-26.29125,Eastern,non-breeding
25.54125,-25.874583,Eastern,non-breeding
25.457917,-25.874583,Eastern,non-breeding
25.54125,-26.207917,Eastern,non-breeding
24.79125,-26.707917,Eastern,non-breeding
24.79125,-26.79125,Eastern,non-breeding
24.707917,-26.957917,Eastern,non-breeding
25.04125,-26.374583,Eastern,non-breeding
25.207917,-27.874583,Eastern,non-breeding
25.457917,-27.707917,Eastern,non-breeding
25.54125,-27.624583,Eastern,non-breeding
26.04125,-27.207917,Eastern,non-breeding
26.04125,-27.124583,Eastern,non-breeding
26.29125,-29.29125,Eastern,non-breeding
18.624583,-33.374583,Eastern,non-breeding
26.29125,-30.124583,Eastern,non-breeding
25.54125,-29.957917,Eastern,non-breeding
28.624583,-27.54125,Eastern,non-breeding
29.457917,-25.707917,Eastern,non-breeding
22.624583,-33.457917,Eastern,non-breeding
24.79125,-28.874583,Eastern,non-breeding
21.124583,-34.124583,Eastern,non-breeding
29.124583,-28.124583,Eastern,non-breeding
24.29125,-26.374583,Eastern,non-breeding
24.374583,-26.374583,Eastern,non-breeding
30.29125,-27.874583,Eastern,non-breeding
19.457917,-33.624583,Eastern,non-breeding
26.874583,-25.874583,Eastern,non-breeding
29.04125,-25.624583,Eastern,non-breeding
28.874583,-25.79125,Eastern,non-breeding
29.374583,-27.29125,Eastern,non-breeding
28.874583,-24.707917,Eastern,non-breeding
24.54125,-26.79125,Eastern,non-breeding
24.957917,-31.457917,Eastern,non-breeding
31.457917,-24.874583,Eastern,non-breeding
28.29125,-25.874583,Eastern,non-breeding
24.624583,-26.79125,Eastern,non-breeding
24.54125,-26.707917,Eastern,non-breeding
29.207917,-24.707917,Eastern,non-breeding
28.124583,-25.124583,Eastern,non-breeding
18.874583,-33.29125,Eastern,non-breeding
29.624583,-23.54125,Eastern,non-breeding
29.624583,-23.624583,Eastern,non-breeding
25.124583,-31.207917,Eastern,non-breeding
24.457917,-32.207917,Eastern,non-breeding
28.874583,-24.54125,Eastern,non-breeding
28.124583,-25.874583,Eastern,non-breeding
27.707917,-27.207917,Eastern,non-breeding
29.207917,-24.54125,Eastern,non-breeding
26.707917,-26.457917,Eastern,non-breeding
27.79125,-27.207917,Eastern,non-breeding
25.874583,-29.79125,Eastern,non-breeding
27.79125,-25.124583,Eastern,non-breeding
24.457917,-30.54125,Eastern,non-breeding
20.54125,-34.04125,Eastern,non-breeding
27.207917,-28.29125,Eastern,non-breeding
26.124583,-29.29125,Eastern,non-breeding
29.79125,-28.874583,Eastern,non-breeding
24.707917,-29.04125,Eastern,non-breeding
25.29125,-31.624583,Eastern,non-breeding
26.54125,-29.374583,Eastern,non-breeding
26.54125,-29.29125,Eastern,non-breeding
24.79125,-28.54125,Eastern,non-breeding
29.707917,-23.707917,Eastern,non-breeding
29.624583,-23.707917,Eastern,non-breeding
24.624583,-30.874583,Eastern,non-breeding
21.374583,-34.124583,Eastern,non-breeding
28.54125,-27.374583,Eastern,non-breeding
27.124583,-26.624583,Eastern,non-breeding
27.457917,-27.124583,Eastern,non-breeding
27.707917,-27.124583,Eastern,non-breeding
27.624583,-27.04125,Eastern,non-breeding
22.457917,-32.29125,Eastern,non-breeding
29.374583,-26.957917,Eastern,non-breeding
26.124583,-29.207917,Eastern,non-breeding
27.457917,-26.457917,Eastern,non-breeding
27.457917,-25.29125,Eastern,non-breeding
21.04125,-33.54125,Eastern,non-breeding
26.874583,-26.957917,Eastern,non-breeding
27.874583,-25.207917,Eastern,non-breeding
26.54125,-27.124583,Eastern,non-breeding
26.124583,-27.207917,Eastern,non-breeding
26.29125,-27.29125,Eastern,non-breeding
26.54125,-26.957917,Eastern,non-breeding
26.457917,-26.957917,Eastern,non-breeding
20.874583,-33.207917,Eastern,non-breeding
23.124583,-28.707917,Eastern,non-breeding
21.374583,-29.124583,Eastern,non-breeding
25.457917,-31.874583,Eastern,non-breeding
29.54125,-28.29125,Eastern,non-breeding
21.957917,-34.04125,Eastern,non-breeding
29.124583,-22.207917,Eastern,non-breeding
28.707917,-28.04125,Eastern,non-breeding
29.29125,-23.957917,Eastern,non-breeding
26.707917,-27.874583,Eastern,non-breeding
24.54125,-32.207917,Eastern,non-breeding
27.457917,-28.457917,Eastern,non-breeding
29.04125,-26.874583,Eastern,non-breeding
24.374583,-33.29125,Eastern,non-breeding
28.624583,-24.54125,Eastern,non-breeding
28.29125,-24.79125,Eastern,non-breeding
21.04125,-31.29125,Eastern,non-breeding
29.54125,-27.624583,Eastern,non-breeding
25.374583,-31.29125,Eastern,non-breeding
29.29125,-26.874583,Eastern,non-breeding
25.374583,-31.374583,Eastern,non-breeding
24.29125,-33.374583,Eastern,non-breeding
24.374583,-33.374583,Eastern,non-breeding
29.04125,-25.457917,Eastern,non-breeding
27.207917,-26.79125,Eastern,non-breeding
24.624583,-32.207917,Eastern,non-breeding
25.624583,-32.79125,Eastern,non-breeding
27.874583,-26.79125,Eastern,non-breeding
27.79125,-26.624583,Eastern,non-breeding
28.457917,-25.29125,Eastern,non-breeding
24.457917,-32.457917,Eastern,non-breeding
29.29125,-27.124583,Eastern,non-breeding
29.29125,-27.04125,Eastern,non-breeding
28.79125,-26.374583,Eastern,non-breeding
26.124583,-29.124583,Eastern,non-breeding
28.54125,-26.374583,Eastern,non-breeding
28.04125,-25.207917,Eastern,non-breeding
27.04125,-27.957917,Eastern,non-breeding
26.29125,-26.79125,Eastern,non-breeding
26.707917,-30.374583,Eastern,non-breeding
27.04125,-28.124583,Eastern,non-breeding
28.207917,-26.457917,Eastern,non-breeding
22.707917,-31.457917,Eastern,non-breeding
27.04125,-27.874583,Eastern,non-breeding
27.874583,-25.874583,Eastern,non-breeding
28.04125,-24.957917,Eastern,non-breeding
25.29125,-26.124583,Eastern,non-breeding
19.04125,-33.457917,Eastern,non-breeding
25.54125,-31.874583,Eastern,non-breeding
29.79125,-27.374583,Eastern,non-breeding
29.707917,-27.29125,Eastern,non-breeding
27.874583,-26.707917,Eastern,non-breeding
29.624583,-27.29125,Eastern,non-breeding
23.957917,-31.374583,Eastern,non-breeding
26.29125,-27.04125,Eastern,non-breeding
26.207917,-27.124583,Eastern,non-breeding
27.29125,-26.207917,Eastern,non-breeding
28.374583,-25.624583,Eastern,non-breeding
27.79125,-26.874583,Eastern,non-breeding
27.957917,-25.874583,Eastern,non-breeding
23.707917,-29.957917,Eastern,non-breeding
27.957917,-25.957917,Eastern,non-breeding
28.79125,-25.874583,Eastern,non-breeding
28.874583,-25.874583,Eastern,non-breeding
25.54125,-31.29125,Eastern,non-breeding
27.79125,-26.79125,Eastern,non-breeding
26.874583,-28.124583,Eastern,non-breeding
25.207917,-28.707917,Eastern,non-breeding
26.707917,-30.707917,Eastern,non-breeding
25.207917,-28.79125,Eastern,non-breeding
25.207917,-31.457917,Eastern,non-breeding
27.874583,-26.874583,Eastern,non-breeding
27.457917,-26.29125,Eastern,non-breeding
25.124583,-28.79125,Eastern,non-breeding
29.04125,-27.124583,Eastern,non-breeding
29.04125,-27.04125,Eastern,non-breeding
27.707917,-26.79125,Eastern,non-breeding
25.124583,-26.124583,Eastern,non-breeding
24.79125,-29.29125,Eastern,non-breeding
25.457917,-25.79125,Eastern,non-breeding
25.54125,-29.79125,Eastern,non-breeding
25.457917,-29.957917,Eastern,non-breeding
23.54125,-30.457917,Eastern,non-breeding
23.54125,-30.54125,Eastern,non-breeding
18.624583,-33.04125,Eastern,non-breeding
26.624583,-29.29125,Eastern,non-breeding
26.457917,-30.79125,Eastern,non-breeding
27.54125,-28.207917,Eastern,non-breeding
27.624583,-28.29125,Eastern,non-breeding
26.79125,-30.707917,Eastern,non-breeding
25.874583,-28.707917,Eastern,non-breeding
26.374583,-28.457917,Eastern,non-breeding
25.207917,-31.29125,Eastern,non-breeding
26.874583,-30.79125,Eastern,non-breeding
29.874583,-25.624583,Eastern,non-breeding
26.707917,-30.54125,Eastern,non-breeding
26.29125,-28.707917,Eastern,non-breeding
26.374583,-28.624583,Eastern,non-breeding
28.957917,-24.457917,Eastern,non-breeding
27.374583,-28.374583,Eastern,non-breeding
26.624583,-30.79125,Eastern,non-breeding
27.457917,-28.374583,Eastern,non-breeding
26.54125,-30.624583,Eastern,non-breeding
27.29125,-27.707917,Eastern,non-breeding
26.79125,-30.624583,Eastern,non-breeding
25.79125,-28.957917,Eastern,non-breeding
26.707917,-30.624583,Eastern,non-breeding
26.54125,-29.457917,Eastern,non-breeding
26.707917,-29.54125,Eastern,non-breeding
26.374583,-27.04125,Eastern,non-breeding
26.624583,-29.54125,Eastern,non-breeding
26.374583,-26.957917,Eastern,non-breeding
24.124583,-31.124583,Eastern,non-breeding
26.54125,-30.79125,Eastern,non-breeding
27.54125,-26.374583,Eastern,non-breeding
26.124583,-28.874583,Eastern,non-breeding
28.207917,-27.04125,Eastern,non-breeding
24.707917,-29.957917,Eastern,non-breeding
26.04125,-28.624583,Eastern,non-breeding
26.207917,-28.54125,Eastern,non-breeding
24.707917,-28.54125,Eastern,non-breeding
24.207917,-30.124583,Eastern,non-breeding
20.624583,-33.457917,Eastern,non-breeding
27.457917,-28.29125,Eastern,non-breeding
27.54125,-28.29125,Eastern,non-breeding
20.457917,-33.457917,Eastern,non-breeding
27.957917,-26.54125,Eastern,non-breeding
27.957917,-26.874583,Eastern,non-breeding
27.04125,-28.54125,Eastern,non-breeding
26.957917,-28.04125,Eastern,non-breeding
27.79125,-26.957917,Eastern,non-breeding
27.707917,-26.874583,Eastern,non-breeding
27.207917,-27.624583,Eastern,non-breeding
24.624583,-28.874583,Eastern,non-breeding
29.29125,-23.54125,Eastern,non-breeding
28.874583,-25.707917,Eastern,non-breeding
26.04125,-28.54125,Eastern,non-breeding
28.124583,-27.29125,Eastern,non-breeding
31.457917,-23.54125,Eastern,non-breeding
28.04125,-26.957917,Eastern,non-breeding
20.207917,-34.04125,Eastern,non-breeding
20.207917,-33.957917,Eastern,non-breeding
26.124583,-25.04125,Eastern,non-breeding
31.54125,-23.624583,Eastern,non-breeding
31.457917,-23.374583,Eastern,non-breeding
27.04125,-25.04125,Eastern,non-breeding
24.54125,-28.874583,Eastern,non-breeding
24.54125,-28.79125,Eastern,non-breeding
31.957917,-24.874583,Eastern,non-breeding
28.374583,-25.457917,Eastern,non-breeding
28.04125,-26.707917,Eastern,non-breeding
24.04125,-30.624583,Eastern,non-breeding
28.29125,-25.457917,Eastern,non-breeding
24.29125,-29.54125,Eastern,non-breeding
25.124583,-31.374583,Eastern,non-breeding
24.874583,-31.457917,Eastern,non-breeding
24.79125,-31.54125,Eastern,non-breeding
26.04125,-28.457917,Eastern,non-breeding
29.79125,-25.457917,Eastern,non-breeding
29.374583,-26.707917,Eastern,non-breeding
27.29125,-24.874583,Eastern,non-breeding
18.79125,-34.04125,Eastern,non-breeding
17.957917,-30.04125,Eastern,non-breeding
22.54125,-32.207917,Eastern,non-breeding
18.957917,-33.457917,Eastern,non-breeding
27.79125,-30.874583,Eastern,non-breeding
24.79125,-30.79125,Eastern,non-breeding
24.874583,-30.79125,Eastern,non-breeding
24.957917,-30.79125,Eastern,non-breeding
27.04125,-27.54125,Eastern,non-breeding
23.29125,-32.207917,Eastern,non-breeding
27.124583,-29.124583,Eastern,non-breeding
29.124583,-24.624583,Eastern,non-breeding
25.624583,-28.207917,Eastern,non-breeding
20.374583,-26.04125,Eastern,non-breeding
27.04125,-27.624583,Eastern,non-breeding
27.124583,-27.624583,Eastern,non-breeding
21.374583,-33.707917,Eastern,non-breeding
22.79125,-32.29125,Eastern,non-breeding
28.874583,-26.707917,Eastern,non-breeding
25.04125,-31.29125,Eastern,non-breeding
24.374583,-29.79125,Eastern,non-breeding
29.04125,-26.957917,Eastern,non-breeding
24.957917,-29.54125,Eastern,non-breeding
27.124583,-33.124583,Eastern,non-breeding
26.707917,-25.374583,Eastern,non-breeding
27.54125,-28.707917,Eastern,non-breeding
30.207917,-27.374583,Eastern,non-breeding
26.374583,-28.707917,Eastern,non-breeding
24.374583,-28.624583,Eastern,non-breeding
24.29125,-28.624583,Eastern,non-breeding
26.374583,-29.124583,Eastern,non-breeding
25.29125,-29.874583,Eastern,non-breeding
25.457917,-29.874583,Eastern,non-breeding
25.207917,-29.707917,Eastern,non-breeding
25.54125,-29.54125,Eastern,non-breeding
27.707917,-28.457917,Eastern,non-breeding
27.707917,-28.374583,Eastern,non-breeding
27.54125,-28.374583,Eastern,non-breeding
26.957917,-26.874583,Eastern,non-breeding
29.54125,-27.29125,Eastern,non-breeding
27.707917,-28.29125,Eastern,non-breeding
27.624583,-28.457917,Eastern,non-breeding
27.624583,-28.374583,Eastern,non-breeding
30.124583,-27.457917,Eastern,non-breeding
27.957917,-26.957917,Eastern,non-breeding
28.957917,-25.79125,Eastern,non-breeding
29.79125,-27.124583,Eastern,non-breeding
26.957917,-29.707917,Eastern,non-breeding
24.957917,-27.957917,Eastern,non-breeding
24.29125,-28.54125,Eastern,non-breeding
25.207917,-28.874583,Eastern,non-breeding
25.207917,-28.957917,Eastern,non-breeding
25.124583,-28.957917,Eastern,non-breeding
27.29125,-28.29125,Eastern,non-breeding
24.874583,-27.957917,Eastern,non-breeding
25.624583,-29.54125,Eastern,non-breeding
26.29125,-28.874583,Eastern,non-breeding
25.707917,-29.54125,Eastern,non-breeding
27.207917,-27.54125,Eastern,non-breeding
24.707917,-28.624583,Eastern,non-breeding
24.624583,-28.624583,Eastern,non-breeding
24.624583,-28.707917,Eastern,non-breeding
26.374583,-27.207917,Eastern,non-breeding
27.707917,-26.624583,Eastern,non-breeding
27.79125,-26.54125,Eastern,non-breeding
27.54125,-26.79125,Eastern,non-breeding
27.54125,-26.874583,Eastern,non-breeding
24.374583,-30.624583,Eastern,non-breeding
24.29125,-30.54125,Eastern,non-breeding
26.374583,-26.707917,Eastern,non-breeding
27.957917,-26.79125,Eastern,non-breeding
27.874583,-26.957917,Eastern,non-breeding
25.374583,-29.874583,Eastern,non-breeding
26.04125,-29.707917,Eastern,non-breeding
26.124583,-30.124583,Eastern,non-breeding
27.54125,-26.957917,Eastern,non-breeding
28.207917,-27.874583,Eastern,non-breeding
27.957917,-26.707917,Eastern,non-breeding
25.54125,-26.624583,Eastern,non-breeding
26.29125,-28.624583,Eastern,non-breeding
19.624583,-34.04125,Eastern,non-breeding
25.124583,-29.29125,Eastern,non-breeding
24.874583,-32.374583,Eastern,non-breeding
28.29125,-25.29125,Eastern,non-breeding
24.04125,-32.29125,Eastern,non-breeding
27.124583,-28.29125,Eastern,non-breeding
25.124583,-32.624583,Eastern,non-breeding
27.207917,-25.707917,Eastern,non-breeding
20.124583,-34.124583,Eastern,non-breeding
28.957917,-25.874583,Eastern,non-breeding
25.207917,-29.207917,Eastern,non-breeding
24.707917,-32.207917,Eastern,non-breeding
26.457917,-30.04125,Eastern,non-breeding
29.374583,-23.624583,Eastern,non-breeding
26.04125,-28.374583,Eastern,non-breeding
26.04125,-28.207917,Eastern,non-breeding
25.957917,-28.29125,Eastern,non-breeding
28.124583,-28.707917,Eastern,non-breeding
26.29125,-29.374583,Eastern,non-breeding
26.04125,-28.29125,Eastern,non-breeding
25.874583,-29.457917,Eastern,non-breeding
25.874583,-28.457917,Eastern,non-breeding
25.957917,-28.457917,Eastern,non-breeding
28.54125,-25.874583,Eastern,non-breeding
26.874583,-26.207917,Eastern,non-breeding
25.624583,-28.29125,Eastern,non-breeding
25.54125,-28.124583,Eastern,non-breeding
25.54125,-28.207917,Eastern,non-breeding
25.54125,-28.04125,Eastern,non-breeding
24.124583,-30.54125,Eastern,non-breeding
23.874583,-30.79125,Eastern,non-breeding
24.874583,-29.04125,Eastern,non-breeding
25.874583,-30.04125,Eastern,non-breeding
25.79125,-29.874583,Eastern,non-breeding
27.624583,-28.207917,Eastern,non-breeding
31.957917,-25.04125,Eastern,non-breeding
25.29125,-26.207917,Eastern,non-breeding
24.707917,-28.874583,Eastern,non-breeding
24.707917,-28.957917,Eastern,non-breeding
24.624583,-28.957917,Eastern,non-breeding
25.54125,-26.54125,Eastern,non-breeding
24.54125,-28.957917,Eastern,non-breeding
24.207917,-28.624583,Eastern,non-breeding
26.874583,-30.457917,Eastern,non-breeding
30.124583,-27.374583,Eastern,non-breeding
29.54125,-27.207917,Eastern,non-breeding
24.54125,-30.957917,Eastern,non-breeding
20.374583,-34.457917,Eastern,non-breeding
29.374583,-27.124583,Eastern,non-breeding
27.124583,-26.207917,Eastern,non-breeding
27.124583,-26.124583,Eastern,non-breeding
28.79125,-27.707917,Eastern,non-breeding
28.124583,-24.957917,Eastern,non-breeding
25.624583,-29.874583,Eastern,non-breeding
25.457917,-30.957917,Eastern,non-breeding
28.707917,-28.54125,Eastern,non-breeding
23.957917,-30.79125,Eastern,non-breeding
24.04125,-30.54125,Eastern,non-breeding
23.874583,-30.707917,Eastern,non-breeding
24.207917,-30.624583,Eastern,non-breeding
24.207917,-30.54125,Eastern,non-breeding
24.124583,-30.624583,Eastern,non-breeding
23.957917,-30.874583,Eastern,non-breeding
27.707917,-27.79125,Eastern,non-breeding
24.624583,-29.124583,Eastern,non-breeding
22.957917,-25.457917,Eastern,non-breeding
26.207917,-30.457917,Eastern,non-breeding
26.707917,-30.457917,Eastern,non-breeding
26.874583,-30.54125,Eastern,non-breeding
19.457917,-34.124583,Eastern,non-breeding
19.04125,-33.54125,Eastern,non-breeding
27.04125,-29.29125,Eastern,non-breeding
26.957917,-29.29125,Eastern,non-breeding
27.457917,-27.04125,Eastern,non-breeding
20.04125,-33.79125,Eastern,non-breeding
27.207917,-29.207917,Eastern,non-breeding
26.79125,-32.04125,Eastern,non-breeding
25.54125,-26.04125,Eastern,non-breeding
25.457917,-26.457917,Eastern,non-breeding
25.374583,-26.124583,Eastern,non-breeding
28.29125,-26.374583,Eastern,non-breeding
27.874583,-28.457917,Eastern,non-breeding
31.79125,-24.29125,Eastern,non-breeding
25.957917,-28.624583,Eastern,non-breeding
29.957917,-27.707917,Eastern,non-breeding
25.374583,-31.207917,Eastern,non-breeding
26.957917,-28.374583,Eastern,non-breeding
27.04125,-28.29125,Eastern,non-breeding
22.54125,-32.29125,Eastern,non-breeding
26.457917,-28.707917,Eastern,non-breeding
26.374583,-27.124583,Eastern,non-breeding
27.874583,-25.29125,Eastern,non-breeding
26.54125,-27.54125,Eastern,non-breeding
26.207917,-27.374583,Eastern,non-breeding
24.457917,-30.457917,Eastern,non-breeding
24.457917,-30.624583,Eastern,non-breeding
24.374583,-30.54125,Eastern,non-breeding
26.957917,-30.874583,Eastern,non-breeding
27.29125,-29.374583,Eastern,non-breeding
27.207917,-29.374583,Eastern,non-breeding
26.707917,-27.124583,Eastern,non-breeding
26.874583,-29.207917,Eastern,non-breeding
27.04125,-29.124583,Eastern,non-breeding
25.04125,-31.207917,Eastern,non-breeding
25.04125,-27.54125,Eastern,non-breeding
29.957917,-25.79125,Eastern,non-breeding
19.624583,-33.707917,Eastern,non-breeding
19.957917,-33.957917,Eastern,non-breeding
19.04125,-32.957917,Eastern,non-breeding
20.374583,-34.04125,Eastern,non-breeding
29.04125,-28.29125,Eastern,non-breeding
20.457917,-25.124583,Eastern,non-breeding
20.457917,-25.207917,Eastern,non-breeding
20.374583,-25.04125,Eastern,non-breeding
24.457917,-28.29125,Eastern,non-breeding
24.207917,-28.707917,Eastern,non-breeding
25.707917,-28.874583,Eastern,non-breeding
26.957917,-30.79125,Eastern,non-breeding
25.957917,-30.29125,Eastern,non-breeding
25.874583,-30.207917,Eastern,non-breeding
25.957917,-30.374583,Eastern,non-breeding
21.124583,-29.374583,Eastern,non-breeding
25.79125,-30.207917,Eastern,non-breeding
26.124583,-30.207917,Eastern,non-breeding
27.207917,-26.04125,Eastern,non-breeding
26.124583,-30.29125,Eastern,non-breeding
23.624583,-28.374583,Eastern,non-breeding
29.457917,-25.79125,Eastern,non-breeding
28.957917,-24.04125,Eastern,non-breeding
27.124583,-28.457917,Eastern,non-breeding
27.29125,-28.207917,Eastern,non-breeding
24.957917,-28.79125,Eastern,non-breeding
26.374583,-27.707917,Eastern,non-breeding
25.54125,-31.54125,Eastern,non-breeding
25.457917,-31.29125,Eastern,non-breeding
25.29125,-31.707917,Eastern,non-breeding
25.457917,-31.457917,Eastern,non-breeding
27.54125,-27.957917,Eastern,non-breeding
26.624583,-30.707917,Eastern,non-breeding
24.874583,-29.29125,Eastern,non-breeding
24.79125,-29.374583,Eastern,non-breeding
24.957917,-29.374583,Eastern,non-breeding
28.04125,-27.124583,Eastern,non-breeding
21.957917,-33.207917,Eastern,non-breeding
25.04125,-27.79125,Eastern,non-breeding
26.624583,-30.54125,Eastern,non-breeding
24.124583,-27.79125,Eastern,non-breeding
29.707917,-27.04125,Eastern,non-breeding
28.04125,-27.54125,Eastern,non-breeding
26.04125,-29.957917,Eastern,non-breeding
24.707917,-27.04125,Eastern,non-breeding
28.957917,-24.54125,Eastern,non-breeding
27.874583,-28.207917,Eastern,non-breeding
27.79125,-26.707917,Eastern,non-breeding
25.54125,-30.707917,Eastern,non-breeding
26.29125,-27.624583,Eastern,non-breeding
19.29125,-33.29125,Eastern,non-breeding
27.374583,-32.874583,Eastern,non-breeding
26.957917,-32.457917,Eastern,non-breeding
26.457917,-30.124583,Eastern,non-breeding
29.374583,-26.457917,Eastern,non-breeding
23.207917,-28.624583,Eastern,non-breeding
31.04125,-27.124583,Eastern,non-breeding
28.54125,-27.54125,Eastern,non-breeding
26.124583,-26.04125,Eastern,non-breeding
26.207917,-29.874583,Eastern,non-breeding
29.707917,-25.957917,Eastern,non-breeding
26.457917,-28.457917,Eastern,non-breeding
25.707917,-28.79125,Eastern,non-breeding
27.874583,-28.374583,Eastern,non-breeding
24.957917,-26.207917,Eastern,non-breeding
28.707917,-28.374583,Eastern,non-breeding
28.124583,-27.207917,Eastern,non-breeding
28.04125,-27.207917,Eastern,non-breeding
28.124583,-27.124583,Eastern,non-breeding
26.79125,-26.207917,Eastern,non-breeding
26.79125,-26.124583,Eastern,non-breeding
26.54125,-26.29125,Eastern,non-breeding
26.624583,-26.29125,Eastern,non-breeding
26.79125,-26.04125,Eastern,non-breeding
22.79125,-32.54125,Eastern,non-breeding
25.707917,-28.624583,Eastern,non-breeding
28.04125,-26.04125,Eastern,non-breeding
27.707917,-27.957917,Eastern,non-breeding
28.04125,-27.624583,Eastern,non-breeding
25.29125,-29.957917,Eastern,non-breeding
25.374583,-29.957917,Eastern,non-breeding
27.04125,-28.04125,Eastern,non-breeding
29.04125,-28.124583,Eastern,non-breeding
27.124583,-29.54125,Eastern,non-breeding
29.04125,-28.207917,Eastern,non-breeding
27.707917,-28.04125,Eastern,non-breeding
28.54125,-27.04125,Eastern,non-breeding
27.957917,-30.79125,Eastern,non-breeding
25.79125,-29.957917,Eastern,non-breeding
25.707917,-30.04125,Eastern,non-breeding
28.04125,-27.29125,Eastern,non-breeding
28.29125,-25.957917,Eastern,non-breeding
26.457917,-28.54125,Eastern,non-breeding
26.54125,-28.624583,Eastern,non-breeding
29.624583,-25.874583,Eastern,non-breeding
24.874583,-26.207917,Eastern,non-breeding
25.124583,-29.124583,Eastern,non-breeding
25.457917,-29.124583,Eastern,non-breeding
25.624583,-26.457917,Eastern,non-breeding
25.29125,-29.124583,Eastern,non-breeding
25.207917,-29.124583,Eastern,non-breeding
