,prog,locality,source,cluster,dup,X1,Y1,bio1_current,bio7_current,bio12_current,bio15_current,bio1_LIG,bio7_LIG,bio12_LIG,bio15_LIG,bio1_LGM,bio7_LGM,bio12_LGM,bio15_LGM,bio1_MH,bio7_MH,bio12_MH,bio15_MH,bio1_gfdlesm4_370,bio7_gfdlesm4_370,bio12_gfdlesm4_370,bio15_gfdlesm4_370,bio1_gfdlesm4_585,bio7_gfdlesm4_585,bio12_gfdlesm4_585,bio15_gfdlesm4_585,bio1_ukesm1_370,bio7_ukesm1_370,bio12_ukesm1_370,bio15_ukesm1_370,bio1_ukesm1_585,bio7_ukesm1_585,bio12_ukesm1_585,bio15_ukesm1_585
914,1833,Eastern Cape,GBIF,e,14676680,26.874583,-30.79125,152.7449989,310.2600002,569,56.67946243,141.3652344,301.0424805,432.1958008,62.75048828,113,296,592,49,140,309,538.75,48,177.874465,299.2320919,592.7813721,58.77434635,179.2478275,302.9047585,585.0753326,57.38989162,187.442174,307.658205,557.5156555,53.51746368,190.6485462,299.982419,596.4078064,54.08237743
915,1835,Mpumalanga,GBIF,e,14034432,29.874583,-25.624583,159.6545815,236.1900043,731.25,80.32396317,143.315918,255.7597656,633.4560547,72.86889648,113,256.5,798,66.75,142.5,261.25,748.75,69,179.1361237,219.3764114,631.4659576,85.7400074,178.9521933,220,661.3473816,89.94438362,189.1463661,240,693.2305603,92.14244461,196.5353251,230,670.0980988,91.12509537
916,1837,Free State,GBIF,e,14645596,26.707917,-30.54125,148.7766671,311.510005,571.25,57.25555706,135.1101074,305.4321289,434.8137207,63.46728516,105.25,298.5,606,47.75,133.75,313,545.75,47,171.3510704,300,651.6416779,60.94734097,174.9105024,304.6530437,644.7708282,59.7016058,180.9568357,307.5015497,618.161377,55.71218586,189.359374,300,659.9412537,56.20828152
917,1840,North West,GBIF,e,14096504,26.207917,-26.124583,167.3749971,284.0099955,605,80.16397285,159.8334961,267.5500488,474.5546875,97.07128906,133,251,657.25,70.75,157.5,272.75,600.5,69,199.4292974,246.1724615,550.7143555,81.01251602,199.6716642,256.2574434,550.8651733,81.71228981,206.0031557,258.0073166,598.6721649,82.82351875,210,256.8837595,610.3610992,85
918,1841,Free State,GBIF,e,14417666,26.29125,-28.707917,164.3495798,331.7099953,538.25,66.96075249,154.0117188,333.737793,400.9470215,84.17651367,120.25,328.75,577.75,59.5,153.25,331.75,518.25,59.5,200,291.6082144,592.5779724,71,200,300,586.3946533,72,210,298.6148214,585.2239532,70,211.8528605,290,593.6684875,68.38078499
919,1842,Free State,GBIF,e,14407308,26.374583,-28.624583,163.0041647,325.1399899,547.75,67.21681023,151.6643066,335.2988281,412.6237793,83.75854492,118,327.75,590.25,59.75,151.25,331.5,529.25,60,195.1614189,290,604.9610443,71,198.0121422,299.9648428,598.3663025,72,208.8220358,290,598.2852173,70,209.9697208,290,608.4486542,69.01031876
920,1844,Limpopo,GBIF,e,13889370,28.957917,-24.457917,195.7874966,272.130003,545,86.39155197,185.7834473,249.3071289,414.3242188,95.21459961,158.75,256.25,536.5,76.25,185,264,503.5,77.75,230,236.059289,510.5100479,87.69718361,228.7754011,239.6593332,531.383194,91.42626762,240,260,587.2844086,96.28421021,240.0856113,250.5136728,564.1136627,94.52566528
921,1845,Free State,GBIF,e,14376252,27.374583,-28.374583,158.8995862,308.6400032,622,65.95106506,150.2207031,298.6188965,481.8681641,76.57006836,117.75,292.75,645.25,56.75,149.5,300.5,588.25,58.5,185.0216675,290,597.4484863,71,187.1510649,290,597.0106964,72.06198692,200,280,585.252594,71.62394905,202.477088,280,602.5151672,72.46853256
922,1846,Eastern Cape,GBIF,e,14676674,26.624583,-30.79125,149.8658323,309.8999977,546.75,56.51819611,136.5080566,305.645752,408.3781738,63.85375977,108,301.75,572.25,47.75,135.75,315,516.25,46.25,172.0262098,303.0025911,645.0020752,56.76829529,174.6970749,310.6502151,636.7231445,55.37291718,181.666193,310.6502151,607.521637,51.30587292,186.4222956,305.1263142,650.4856873,52.18306923
923,1847,Free State,GBIF,e,14376254,27.457917,-28.374583,157.916255,308.5300016,633,66.34886742,149.4777832,297.6193848,495.5505371,75.21923828,117.5,291.75,657.75,56.5,148.75,300,599.75,58.25,182.486949,289.7812605,620.5013885,71.35982704,184.2717695,290,620.4960785,72.70373344,199.5973396,280,607.1456757,71.97047615,200.8056355,280,625.6454315,72.81243706
924,1848,Free State,GBIF,e,14655952,26.54125,-30.624583,158.0608344,316.1699963,524.75,57.37806892,145.3120117,306.4023438,376.1962891,67.85839844,116,301.5,540.75,50.25,144,316.5,485.5,48,180.7629442,308.0432129,536.9978333,59.36552715,187.3411798,313.0243683,531.1641388,58.13268089,190.0176859,315.5230522,507.9091949,53.97299767,199.5957804,305.5230522,543.1377563,54.39278984
925,1849,Free State,GBIF,e,14293370,27.29125,-27.707917,167.8770828,293.7200069,598.5,69.04569244,155.8964844,296.7197266,474.890625,82.90307617,124,292.5,647,58.5,155.25,298.75,590,60,190.9768867,278.1397724,543.7856293,73.1516037,191.315279,283.2383299,545.2769165,74.65421295,206.1103725,270,544.8835144,73.30159378,210,270,565.1065521,75.90950775
926,1850,Free State,GBIF,e,14655958,26.79125,-30.624583,157.3300004,313.2599974,571.75,57.32554626,143.3151855,303.6220703,428.7973633,64.83056641,114.25,297.5,593,49.25,142.25,311.5,537.5,48.25,179.689455,300,588.4236298,60.33964348,181.9739294,309.3018723,581.6900177,59.11833572,189.689455,309.9254465,556.5091095,55.01815796,197.2030497,300,594.6337433,55.72186565
927,1851,Free State,GBIF,e,14448734,25.79125,-28.957917,168.4920788,336.449995,469.5,66.52525902,161.1865234,319.8007813,315.5192871,91.96679688,127.5,316.25,487,60.25,160.5,319.25,437.5,57.75,200.0367785,300.1020479,521.3331299,70.91400337,204.0479517,307.3356009,514.5307388,72.00982475,220,300.8863783,507.7264938,69.69950104,220,300.8106947,516.0769043,67.8071003
928,1852,Free State,GBIF,e,14459094,25.79125,-29.04125,167.2866678,335.5199909,469.5,66.24780464,159.7763672,316.6970215,320.6342773,89.6015625,126.25,313,492.25,58.75,159.25,316,441.5,57,200,302.7177525,535.3289185,70.4836731,200,310,527.6618652,71.42774963,213.514204,300,519.5969238,69.09757233,220,300,528.855835,67.00645447
929,1854,Free State,GBIF,e,14655956,26.707917,-30.624583,155.3854156,312.7999973,558,57.36867428,141.3498535,304.6169434,418.4296875,65.15454102,112,299,586,49,140.25,313.5,528,47.75,178.697052,300.1479435,587.397049,59.48643589,180.0963449,309.9770355,580.7950439,58.20414543,188.441534,310,556.0121002,54.17213058,194.2236471,300.0328779,594.3496704,54.77240658
930,1855,Free State,GBIF,e,14510912,26.54125,-29.457917,152.449584,323.8800049,568.5,64.1061573,143.9741211,309.128418,453.8605957,73.55175781,110,307.25,634.25,54.75,143.5,313.75,567.5,54.5,184.103241,300,612.1595917,69.1977253,187.2954988,300,605.9104919,70.1728878,199.3512869,290,599.2736969,68.08806229,201.7311001,290,612.8582916,66.02632523
931,1856,Free State,GBIF,e,14521276,26.707917,-29.54125,151.7141652,319.3700123,594.75,63.46151161,142.5439453,306.1420898,462.8625488,72.60205078,109,304.25,640,54.5,142,312.25,572.75,54,179.6267891,300,589.1467285,69.65951538,180.1266432,300,583.9638062,70.04453087,196.5618515,290,575.2385254,68.55245399,199.2895412,290,589.9745789,66.8518734
932,1857,North West,GBIF,e,14210468,26.374583,-27.04125,173.0145836,290.8500051,597,73.54357147,160.8823242,288.6320801,472.8408203,89.8515625,127.5,285.75,669.75,66,160,287.75,595.25,64.5,200,264.8908138,556.688446,76.74205971,200,277.2396469,553.1860962,77.9791832,210.1513672,269.1047192,578.2617035,78.01327705,217.5181103,265.7401323,600.9010162,80.10491753
933,1858,Free State,GBIF,e,14521274,26.624583,-29.54125,149.5574999,319.6000051,587.75,63.43378162,140.0505371,306.8305664,462.7189941,71.94726563,105.75,304.5,639,54,139.5,311.5,573.25,54,179.2658138,300,622.798172,69.59187698,179.7602606,300,616.9334412,70.04321671,193.1650257,290,608.7164307,68.42712975,198.5425043,290,623.82164,66.47511292
934,1859,North West,GBIF,e,14200108,26.374583,-26.957917,171.0004187,286.2699986,605.75,74.8832531,158.4313965,282.8913574,483.3010254,89.6315918,125.25,279.5,682,67.5,157.75,282.25,606.75,65.5,199.8548651,260,580.6883392,77.26241875,199.8548651,270.0703144,577.8634796,78.05745125,209.9355841,262.3421526,605.7867584,78.64259529,210.6250191,260.1054716,628.4614105,80.93502617
935,1860,Northern Cape,GBIF,e,14718054,24.124583,-31.124583,140.1829171,337.2799969,335,57.39377403,132.4025879,303.53125,211.1970215,73.29638672,100.25,307.5,375,52.5,132.5,318.5,323,47.5,176.8151188,290,384.4776459,59.93897247,178.7783194,290,380.8323135,54.75578499,189.0948868,300,350.3889542,51.29693317,192.2215366,300,368.0197983,50.30268002
936,1864,Eastern Cape,GBIF,e,14676672,26.54125,-30.79125,147.5045848,307.9299974,539.75,56.56950665,134.762207,306.3696289,401.8088379,63.52514648,105,303,566.75,47.25,133,316,512.25,45.75,170.4059362,304.9245071,588.7329865,55.70678139,172.5664616,312.8464794,581.2637482,54.2716074,180.38836,312.8464794,554.7127686,50.3293705,184.8414755,307.4957848,594.2451172,51.37350941
937,1871,Western Cape,GBIF,e,14873418,22.624583,-32.374583,178.4516668,286.429987,236.25,43.15856838,167.4125977,261.7839355,138.6071777,63.92407227,136,280,240.25,43,170,280.75,215.75,37,200,263.1754351,262.6303024,41.88510036,200,270.3775883,267.8327408,39.41179943,210,280,259.7475243,38.60932827,210,280,267.435791,41.529603
938,1875,Gauteng,GBIF,e,14127616,27.54125,-26.374583,156.9016671,271.5299988,685.25,76.60536385,148.5952148,274.0317383,556.3745117,80.69213867,120.5,261.25,724.25,65.75,147,277.75,678.25,67.5,185.9451294,240,640.1155853,80,185.876441,249.0526962,649.2588348,82,197.4511671,252.6495218,668.568161,81.38167953,200.1619148,254.7295952,683.6780548,82.58555222
939,1877,Free State,GBIF,e,14438382,26.124583,-28.874583,165.0350046,333.5899925,516.75,66.27788925,157.8481445,323.9553223,371.8947754,84.77026367,124,320,546,58.75,157.25,321.75,490.75,58,200,300,533.8845978,71,200,302.1369839,528.3153381,72.01705551,210,300,524.9104309,69.97804451,219.7812605,300,531.4779968,67.73108864
940,1879,Gauteng,GBIF,e,14179432,28.207917,-26.79125,156.4370871,267.9099989,673.5,74.02232552,147.8486328,291.3146973,561.973877,80.70751953,117.75,280.5,716.75,62.75,147.25,288.25,681.75,66,183.5682917,230.1352024,688.5501251,78.71383858,183.5389996,247.5614882,701.4442444,81.2501049,194.6769047,259.8310566,715.7394867,80.92110062,199.1738129,250,742.7875061,83.2305603
941,1880,Free State,GBIF,e,14210512,28.207917,-27.04125,157.1574998,275.8500051,684,71.01205444,150.3256836,301.0583496,551.7956543,81.17431641,119.25,291.25,708.5,59.5,150,296.25,671,64,189.5393801,238.5884905,615.5003967,76.94584846,189.5393801,250,623.2583466,78.90501404,199.8486328,259.4161654,632.303421,78.30772591,200,250,657.9740143,80.73058128
942,1881,Free State,GBIF,e,14573028,24.707917,-29.957917,185.5645847,298.5400105,366.5,62.50027561,172.5698242,319.9970703,225.5495605,87.43847656,140.25,319.75,391,54.5,172.25,331,341.75,49,209.098053,300,344.0348282,60.04803848,209.6638346,300,337.3668365,58.01143646,219.7269964,309.9846935,321.1275024,55.94706821,224.8298693,309.9314499,336.0034714,55.98569202
943,1883,Free State,GBIF,e,14459100,26.04125,-29.04125,162.5549984,330.340004,502.5,65.82354164,156.3061523,312.0605469,367.5085449,82.53491211,122.25,308.25,544,57.5,155.75,312,488,57,197.6041889,306.095376,564.141983,71,198.895545,310,557.3218079,72.01161766,209.9550867,300,551.4580383,69.99773788,211.6342258,300,559.6134949,67.36593056
944,1884,North West,GBIF,e,14179396,26.707917,-26.79125,172.1445847,279.6400023,593,74.91337776,158.2236328,286.3874512,480.6901855,89.66137695,126,280.5,668,67.5,157.25,283.25,604.25,66,200,269.8242474,590.7854767,79.01691628,200,280,590.2620544,79.83014488,210,279.1543722,617.5475159,79.8181839,214.4427538,276.8836451,641.8498535,81.78240776
945,1885,Free State,GBIF,e,14552302,24.457917,-29.79125,182.5387478,313.6500025,361.75,64.44422722,166.5,324.1257324,204.4594727,88.30004883,132.75,321.5,375,52.75,165.75,331.5,328.75,50,210,300,346.2463379,60.15954781,210.8059692,307.8481483,337.0462723,58.09912968,224.3761921,310,322.8886871,56.42961502,229.5010805,310,335.3623276,57.39006233
946,1887,Free State,GBIF,e,14407300,26.04125,-28.624583,165.7812452,338.5400105,508.25,67.90165901,156.1730957,336.154541,369.8234863,90.01611328,122.75,329.25,545.75,61.75,155.75,332.5,488,61,200,290,578.2163391,72.00435829,200,297.7111197,571.6667938,73.91281891,210,298.2468843,571.5526886,71.36518097,218.2451487,293.0509138,579.1071777,70.04348373
947,1889,Free State,GBIF,e,14396944,26.207917,-28.54125,162.8170824,333.9799976,534.25,67.96681595,153.145752,339.7451172,401.3381348,87.21606445,119.5,332.5,580.25,62,152.75,336,519.25,61,197.5631094,290,587.3277283,71.02814865,199.1747189,294.328022,579.8677368,72.94709778,209.9112654,290.0574541,581.9051666,70.53553009,210,290,591.5950775,69.93686867
948,1890,Northern Cape,GBIF,e,14396908,24.707917,-28.54125,181.9779158,318.7000084,452,72.64504051,172.9069824,320.0776367,294.9389648,93.41503906,140.25,307,464.25,64.5,171,317.75,414.25,60,211.6839457,296.9812107,429.3504333,71.85084915,215.0285149,300.6558514,415.3265228,71.44305611,224.0444946,310,420.5954742,71.81064987,230,306.9812107,427.20755,71.74301147
949,1891,Northern Cape,GBIF,e,14593736,24.207917,-30.124583,172.559166,326.5100002,336,62.85811138,151.0014648,331.2570801,188.1347656,88.03076172,117.25,327.75,356.5,53.5,150.5,338.75,306.25,49,200,290.2957344,359.1980209,61.99387646,200.2589417,292.5403976,351.1627121,58.27719784,210,300.3458357,332.4398575,55.08786488,220,300.0071573,346.3863754,54.66200066
950,1895,Western Cape,GBIF,e,15008050,20.624583,-33.457917,161.5416646,261.0200071,254,20.78407049,137.1704102,260.5637207,210.5559082,35.94287109,111.75,294.25,271.25,23.75,142.5,280.5,254.75,25,169.9206114,240,295.567749,19.3317256,171.6281271,250,292.650795,18.12953758,180.8872414,268.5735798,290.5911331,21.22422314,183.3350039,270,287.4521713,20.57714128
951,1896,Free State,GBIF,e,14365894,27.457917,-28.29125,159.4050026,305.9899902,623.75,66.20251274,150.0473633,298.5324707,490.8637695,76.14794922,118.25,292.5,653.5,56.75,149.5,300.5,597.75,58,184.1827583,290,602.2958069,71.70417404,186.1923599,290,602.8697662,73.00372696,197.6651335,280,590.8246155,72,201.956501,280,609.1318817,73.01863861
952,1897,Free State,GBIF,e,14365896,27.54125,-28.29125,158.1170845,306.4300013,633.5,66.20567131,149.689209,297.9719238,502.6784668,74.72216797,117.5,290.75,663.5,56.5,148.75,299.25,607.5,58,183.0434084,286.9862604,613.034729,72,184.5455074,290,614.2934723,73.77048492,198.3301973,280,601.0003357,72.33814049,200.3601885,280,620.0934143,73.43233109
953,1898,Western Cape,GBIF,e,15008046,20.457917,-33.457917,160.6229186,262.4499989,252.75,25.09462452,140.013916,261.2775879,204.2390137,37.74853516,111.75,290.5,274.75,28.5,142.75,279.5,258.25,29.75,170.4404449,240,315.9373322,18.9799509,171.9998789,250,312.5792313,18.58272934,180.977397,261.8587971,310.390007,20.13555193,183.7606239,270,307.2408066,19.06685257
954,1899,Gauteng,GBIF,e,14148346,27.957917,-26.54125,163.5720873,275.7600021,656.75,76.07448959,154.234375,284.4621582,552.9318848,80.39111328,125.5,270.75,712.25,63.75,153.25,284.75,672,66.75,190,240,657.1295013,80.67598343,190,250,669.6727905,82.84660149,200,260,686.4429169,82.38309479,204.7544336,260,706.6494751,84.86136436
955,1900,Free State,GBIF,e,14189786,27.957917,-26.874583,162.1904135,290.800004,636.75,73.50278282,156.2297363,290.6657715,530.0949707,81.03295898,125.5,280.75,687,61.75,155.5,287.25,648,65,190,240,635.5600586,77.75851631,190,250.470047,645.723175,79.75335884,200,260,654.9980621,78.98789597,210,260,677.8116608,81.26151466
956,1902,Free State,GBIF,e,14396964,27.04125,-28.54125,159.7658324,312.7400017,589,65.71817398,149.1437988,305.1108398,445.3276367,77.82006836,116.25,298.25,610.25,56.75,148.5,305,556,58.5,186.0517406,293.2228422,602.1224976,69.71476555,186.9741344,300,599.3755951,70.97008705,198.5973597,290,591.6052704,69.97158432,203.9532661,290,607.6685181,70.51151276
957,1903,Free State,GBIF,e,14334802,26.957917,-28.04125,168.7095833,304.8199987,565.75,67.33141899,158.1760254,301.9787598,437.8273926,83.97998047,126,296.5,612.75,57.25,157.75,304.25,553,56.75,196.8162394,280,580.5973206,70.19060135,199.296236,290,578.6323547,72,210,280,581.7384338,71,210.0359726,279.6542692,600.6245422,72.96328163
958,1906,Free State,GBIF,e,14200142,27.79125,-26.957917,161.2370777,294.9399996,625.5,73.4012394,155.817627,285.7436523,527.329834,78.97412109,124.25,277.75,689.25,61,155.25,283.75,647.75,64,190,250,662.8130646,76.2947998,190,260,671.2097626,78.11502838,200,260,678.329422,77.5928421,203.3068943,260,701.5726166,79.81126595
959,1907,Free State,GBIF,e,14189780,27.707917,-26.874583,162.217083,291.2199926,634.25,73.87618446,157.5302734,282.7526855,528.0698242,78.35742188,125.5,274,692.25,61.5,156.75,280.75,647.25,64,190,250,657.967865,76.96028709,190,260,667.4420319,78.81258583,200,260,675.386673,78.17337227,207.4767351,260,697.8394623,80.52606201
960,1909,Free State,GBIF,e,14510904,26.207917,-29.457917,153.5716677,331.9900036,513.5,64.28195381,146.7595215,312.8823242,392.0725098,76.68310547,112.75,311,566.75,55.5,146.25,316.5,509,54.75,189.9484062,300.286684,560.7940369,69,190,309.982419,554.3949432,70,200,300,545.2238159,67.85146713,208.7945938,291.3277531,555.1231384,64.77112961
961,1917,Free State,GBIF,e,14283008,27.207917,-27.624583,169.7900009,289.0899944,599.5,69.30405617,156.2915039,292.715332,476.4663086,81.77587891,124.25,287.75,649,59.25,155.75,294.25,593,60.5,190.8106947,280,570.6021576,72.8811779,190.929184,289.2932081,570.7958984,74.01625061,202.8243208,270.7199669,573.4633789,72.95487785,209.7825098,270,595.7348328,75.5223217
962,1926,Northern Cape,GBIF,e,14438346,24.624583,-28.874583,182.8433323,317.0999908,431.5,71.18856621,166.9008789,321.9743652,309.4418945,85.81884766,133,309.5,480.25,61.5,165.25,318.75,429.75,58,210,300,431.019165,68.14447021,210,307.0425129,418.3871231,67.78400421,220,310,419.7296906,68.0049305,228.0539846,310,427.4659119,68.58567619
963,1928,Limpopo,GBIF,e,13775418,29.29125,-23.54125,188.0970812,241.0300016,583.25,81.66059303,176.3652344,223.8916016,461.2387695,95.57250977,151.25,230,601,73.25,176.75,240.5,535,74,220,216.7782068,377.5112534,83.11592674,215.9016466,220,399.4104004,84.87264442,220.0864315,229.484067,442.6255417,91.46749306,230,219.7168064,413.7393799,88.43851662
964,1933,Eastern Cape,GBIF,e,14790594,24.957917,-31.707917,140.5658364,283.3800077,413.5,54.37470913,124.8820801,272.4155273,301.6418457,55.39038086,94.75,287.25,444.25,46.5,125,292.75,404.5,44.5,164.5936036,279.1053057,432.4889755,66.35365677,166.587925,279.5893478,428.9963379,63.43751335,177.4209642,289.892087,400.7703247,63.70140266,182.3866463,287.0003796,427.076004,64.11461639
965,1935,Gauteng,GBIF,e,14044768,28.874583,-25.707917,172.7362537,245.9599972,680,80.97703362,158.0429688,267.0351563,559.5146484,81.80322266,133.75,252.75,699,68.5,155.75,276,673.25,71.75,196.4544582,234.8957205,713.6555481,81.44511032,195.6733799,240,736.1210022,84.36986542,206.6585541,250,787.5052795,87.13076782,210.312171,245.6604338,777.0311584,86.14362526
966,1939,Free State,GBIF,e,14396940,26.04125,-28.54125,164.3191671,339.6899891,513.75,68.2820816,154.9338379,339.3220215,379.340332,90.1796875,121.25,332.25,556.75,62,154.25,335.25,499,61.5,200,289.8506403,590.4822998,72.29811096,200,290.2402258,583.0764771,74.0980854,210,290.254221,584.3938141,71.91906738,213.5888433,290,592.690979,70.72431183
967,1940,Free State,GBIF,e,14241590,28.124583,-27.29125,151.9774985,300.989995,703.75,70.70128441,145.5620117,301.6879883,550.7546387,79.0090332,114.25,293.25,708,58,145.25,295,666.75,62.25,180,246.6857386,672.7854004,75,180,260,676.8583984,76.64702606,190,260,682.2843628,75.78203392,199.3647575,260,710.3056946,77.93242264
968,1944,Limpopo,GBIF,e,13775470,31.457917,-23.54125,224.4920826,240.2400017,480.25,80.16157722,218.6330566,223.3583984,369.5424805,98.39550781,187,246,509.25,72.75,216.75,253.5,450.75,69.75,259.9280596,200,460.4990692,85.21001816,251.8408012,198.9271688,485.8838959,87,260,200,587.9854431,102.7730484,270,200,532.395874,99.87822533
969,1945,Eastern Cape,GBIF,e,14790596,25.04125,-31.707917,144.0483332,288.1699991,419.25,54.4969883,126.6452637,271.2043457,299.0168457,55.82885742,96,286.25,441.5,46.5,126.5,292.25,404.75,44.5,165.5245948,280.0532436,437.2663803,66.44791985,167.6128006,280.3477335,433.6153946,63.68206596,178.8149261,293.4408236,406.4008331,64.34290981,184.5392132,289.7052336,433.3964462,64.78402519
970,1946,Free State,GBIF,e,14200148,28.04125,-26.957917,160.0970864,289.369998,664.25,72.98373795,152.9074707,294.4855957,538.7827148,80.43652344,121.75,285.5,696.5,61,152.5,290.5,656.75,64,190,240,645.646286,77.01046753,190,250.18538,654.5505371,79.02357292,200,260,663.8515625,78.28026581,203.2241488,259.7219372,688.6205139,80.37686157
971,1953,Limpopo,GBIF,e,13961880,28.54125,-25.04125,196.6479158,286.8900013,589.75,84.93823814,184.3017578,269.8933105,479.0871582,92.39086914,155.75,268,617,73.5,182.75,282.25,582.25,77,230,240,534.0401459,85,230,248.4280539,553.417511,88.88058472,240,261.1726809,610.5084686,93.00214958,246.4880228,260,591.712738,91.51282883
972,1954,Western Cape,GBIF,e,15080560,20.207917,-34.04125,182.7241707,231.8399954,395.5,30.62611294,166.9528809,230.9116211,432.0339355,23.69946289,141,300.5,499.75,25.75,170.5,250.5,484.75,29,189.398942,221.3216209,429.9779968,18.3056221,189.405942,229.9474335,421.935524,19.24730873,198.9305162,239.8392057,433.9351501,23.6030364,199.405942,240.137372,421.8073044,24.56065702
973,1955,Western Cape,GBIF,e,15070200,20.207917,-33.957917,181.4849997,231.3600063,381.75,31.09397554,166.0844727,240.1564941,398.2536621,25.74316406,140,303.75,468.5,27.5,169.75,260.25,452,30.75,188.7475824,229.0730429,496.8533173,18.45012236,190.2554274,231.6184855,488.4915237,19.37925291,198.6282635,244.6165514,498.2618713,22.98871756,200.5669403,248.5021257,486.3158035,23.88656807
974,1960,Northern Cape,GBIF,e,14345104,24.54125,-28.124583,189.0441656,313.8000011,458.75,75.75657463,177.220459,328.8723145,281.5444336,101.911377,145.5,311.75,455.25,68,174.75,326,402,63.25,219.6904278,300,405.1260757,76.83553886,220,310,389.9853592,76.85598183,230,309.9427414,398.6044769,76.4506321,230,302.9754114,406.305275,76.30022621
975,1962,North West,GBIF,e,13961822,26.124583,-25.04125,198.1783342,287.2300005,517,82.77120209,188.8881836,293.2697754,348.3969727,116.8886719,157,281.75,487.5,74.25,186.25,294.25,447.5,73.5,229.9147177,250,501.2522507,84.55541992,229.9147177,260,502.9180756,86.52137375,233.2948494,270.2592993,571.6058807,88.15192795,240,270,562.5273895,86.93747139
976,1963,Limpopo,GBIF,e,13785832,31.54125,-23.624583,224.9745846,234.4000006,486,80.23256493,218.7663574,224.4104004,376.6181641,94.91674805,187.5,247.5,515,72.5,217,254,459,69,259.2537546,200,449.2325516,84.77132034,250.3660011,193.5306692,474.1613388,86.22986412,260,200,573.7059784,101.5969906,269.9923468,200,518.0184097,98.52708244
977,1964,Limpopo,GBIF,e,13754750,31.457917,-23.374583,223.3579159,242.6900005,480.25,82.21257782,217.2285156,222.0305176,367.1345215,100.7939453,184.5,245.5,504.25,74.5,216,250.5,446.25,70.75,256.0042095,200,506.2463379,86.47078133,251.7681885,193.7633848,533.892746,88,260,200,648.8394318,105.6560936,270,200,588.5764465,102.2514973
978,1965,North West,GBIF,e,13961844,27.04125,-25.04125,200.8145857,297.8700018,631.75,79.33601952,192.8896484,278.9831543,470.755127,97.42089844,162,271.75,629.75,74.75,191,285.75,580.75,75.25,229.9790001,240,536.8117371,81.96933746,229.9790001,240.0149727,541.7805634,84.54449844,238.8509274,260.2754545,607.2376251,86.76316833,239.993,260.0177479,601.5789185,87.01457024
979,1966,Northern Cape,GBIF,e,14438344,24.54125,-28.874583,185.3783321,320.2699947,427,71.82259941,168.1374512,325.2731934,301.1508789,85.9230957,134.5,314.25,472.25,61.75,166.5,323.25,420.5,58.5,210.0139999,300,407.2492218,68.26515007,212.7973223,309.9822521,395.152153,67.72576904,223.7587404,310,397.1336441,68.18541527,229.9848604,310,404.4903107,68.98219109
980,1967,Northern Cape,GBIF,e,14427984,24.54125,-28.79125,183.2350016,320.0699854,429.75,73.24989319,168.6179199,322.3068848,301.7470703,86.44604492,135.25,310.25,474.5,62.75,167,320.75,420.25,59,210,300,431.0020523,69.12482071,210,309.7989416,418.3706207,68.51284599,220,310,421.3222961,69.09679222,228.5075188,310,428.9713287,69.9620266
981,1980,Mpumalanga,GBIF,e,13941242,31.957917,-24.874583,216.3474989,223.4600019,641.5,75.72528076,212.2719727,218.2998047,544.875,70.85864258,184.25,221,695.25,62.5,210,234,639.25,58.25,248.8065004,180,597.3808136,78.10355949,245.6196404,180,630.8777618,81.48104477,250.5494881,189.4830465,734.672348,93.56282997,260,180,654.2654572,88.44348907
982,1981,Gauteng,GBIF,e,14013676,28.374583,-25.457917,189.2695856,258.5500002,614.75,81.15433311,174.1169434,268.7297363,535.0444336,83.73901367,148.25,257,680.75,69.25,171.5,278.5,647.75,73,219.9648428,239.9296856,631.2667236,82.76635742,218.9726591,240,650.550827,86.19441223,229.6904278,257.718606,715.3683319,89.64790154,232.1309423,250,699.2127838,88.45051956
983,1982,Free State,GBIF,e,14169068,28.04125,-26.707917,163.6000013,282.7499962,650.5,74.1695919,155.3974609,291.6604004,537.619873,82.53076172,125.75,279.25,693.5,63.75,154.5,290,656.75,66,190.0398636,240,617.5042877,79.49085808,189.9925137,250,629.1909485,81.78281784,201.4094257,260,641.7819061,81.21605301,209.7083473,259.7234535,663.6624756,83.63636589
984,1983,Northern Cape,GBIF,e,14655892,24.04125,-30.624583,165.1791668,321.0500097,326.75,59.4393158,151.3742676,307.9594727,171.8557129,86.54345703,118.5,309,333.25,55,151,321.25,283.5,48.5,199.9178076,290,350.3291245,61.28022099,200,290,343.381218,57.01785374,209.9835634,300,319.8667908,52.02176666,210.0501013,300.5897331,331.885788,51
985,1984,Northern Cape,GBIF,e,14500498,24.29125,-29.374583,178.5637474,325.9700012,382.25,69.18251991,161.4631348,323.5170898,244.3928223,85.43237305,127.25,314.75,413.75,57.25,160.25,323.5,364.5,54.25,208.4700203,300,388.24543,63.80298138,209.8969698,310,374.2572098,61.8904171,220,310,369.0286865,61.68163013,220.8635807,310,376.5699997,62.43531513
986,1985,Gauteng,GBIF,e,14013674,28.29125,-25.457917,191.2879229,260.4399967,605.5,80.49507332,176.2612305,272.3867188,525.8383789,85.33764648,150.5,261,671.5,69.25,174,281.5,638.25,73,220,240,608.4823151,82.99143791,220,240.0735617,626.4985809,86.64280701,230,259.9143887,689.2173462,89.92986679,235.3650522,251.3228607,674.5079803,88.79215622
