"","X","Y","bio1","bio12","bio15","bio7"
"37",17.4374999999999,60.3541666666667,53.4583330154419,628,27.0573883056641,290.879993438721
"38",-4.97916666666673,42.8541666666667,91.7049980163574,757,29.7529296875,252.119998931885
"39",74.4791666666665,53.1041666666667,25.6233334541321,308,43.7418823242188,490.359992980957
"40",97.1041666666665,56.4375,-12.7916669845581,440,51.3593254089355,501.559982299805
"41",18.6874999999999,-2.1458333333333,254.438323974609,1821,38.2130851745605,106.359996795654
"42",101.729166666666,53.7291666666667,-11.5733349323273,358,90.0158233642578,510.039978027344
"43",102.854166666666,23.6458333333334,186.038341522217,1000,89.9373168945312,214.759998321533
"44",58.1874999999998,41.3125,138.473329544067,102,54.3267669677734,436.599998474121
"45",102.0625,47.4375,1.60166680812836,287,114.331115722656,461.679992675781
"46",110.645833333333,55.3125,-82.209997177124,531,75.7626113891602,482.560005187988
"47",-14.9375,13.7708333333334,276.433334350586,686,136.677124023438,238.400001525879
"48",75.0624999999998,44.4791666666667,94.6449947357178,267,35.5681915283203,487.360000610352
"49",99.3958333333331,33.6875,-18.4433341026306,534,91.8952789306641,362.919998168945
"50",134.8125,-20.1458333333333,249.823341369629,377,101.236694335938,282.759971618652
"51",77.5208333333331,25.8958333333334,252.198333740234,847,153.667587280273,342.879981994629
"52",167.4375,69.1875,-131.653327941895,171,48.7612533569336,458.919982910156
"53",80.5208333333331,47.8958333333334,35.2433323860168,325,29.0658016204834,498.279991149902
"54",1.31249999999993,15.3958333333334,295.07999420166,214,155.593978881836,255.279998779297
"55",65.3541666666665,30.8541666666667,197.521667480469,153,108.233543395996,416.040000915527
"56",14.1458333333332,13.3125,267.434997558594,268,159.231689453125,249.520015716553
"57",12.5208333333332,-3.0208333333333,237.981662750244,1574,79.1131973266602,120.200004577637
"58",140.1875,51.1041666666667,-31.100001335144,638,53.0695648193359,484.000015258789
"59",62.5624999999998,55.0208333333334,25.2899980545044,400,52.3290252685547,438.880004882812
"60",63.6874999999998,28.5208333333334,245.953330993652,61,86.2628173828125,384.63996887207
"61",-3.35416666666674,22.7708333333334,286.098327636719,11,81.6145706176758,357.519989013672
"62",19.0624999999999,5.81250000000004,251.766662597656,1405,72.5433044433594,177.479991912842
"63",38.0624999999999,33.9375,172.350006103516,95,74.6153945922852,341.240005493164
"64",27.3124999999999,8.8541666666667,272.094993591309,858,106.042297363281,212.999992370605
"65",11.2708333333332,5.9791666666667,243.159999847412,1756,77.7924728393555,170.679988861084
"66",53.8541666666665,33.1041666666667,185.944995880127,96,77.2710800170898,400.799980163574
"67",95.1458333333331,61.6041666666667,-67.6749992370605,537,39.7410583496094,562.080001831055
"68",30.0624999999999,16.5625,268.194999694824,87,183.90901184082,285.999984741211
"69",-4.8958333333334,5.14583333333337,262.002773284912,1483,97.3550186157227,91.5999984741211
"70",65.1874999999998,29.4375,227.2483253479,107,97.4328842163086,399.879989624023
"71",154.5625,61.8541666666667,-111.164999008179,372,52.9492416381836,527.679977416992
"72",20.0208333333332,8.56250000000004,262.961673736572,1075,98.4784164428711,202.800006866455
"73",28.8541666666666,-23.8958333333333,197.823333740234,519,85.6056365966797,256.959991455078
"74",46.1874999999999,19.2708333333334,282.853336334229,80,134.444305419922,319.23999786377
"75",65.3958333333332,29.9791666666667,220.83833694458,121,106.995796203613,403.880004882812
"76",123.354166666666,69.5208333333334,-131.138334274292,275,52.4494667053223,622.599945068359
"77",79.6874999999998,14.8958333333334,289.829998016357,866,94.1111602783203,205.520000457764
"78",115.020833333333,72.4375,-150.780000686646,190,48.2505340576172,542.800025939941
"79",49.2291666666665,21.8541666666667,285.363330841064,62,120.328918457031,296.999988555908
"80",134.729166666666,-33.1458333333333,170.906658172607,363,54.3079452514648,224.879989624023
"81",19.9374999999999,-20.0208333333333,219.426670074463,428,108.27172088623,281.879978179932
"82",-7.43750000000006,38.3125,163.994998931885,538,60.2336540222168,254.720001220703
"83",18.4791666666666,-19.2291666666666,224.361667633057,480,109.16569519043,265.359992980957
"84",-0.0625000000000711,44.8541666666667,130.086669921875,908,20.3467121124268,245.7200050354
